gene,taxa_count,codon_length,max_lrt,psi_score,z_score,p_value,fdr_q,rank_track_b,is_golden_hypercube,num_pos_clades,delta_harm,composite_rank,tier
RMDN1,696,325,39.99018478393555,0.022646958,0.28781453,0.7734887161714434,0.9999988524070441,4758,0,0,0.0,4758,Unassociated Background
CFH,165,1194,41.57590103149414,0.022646083,0.2876793,0.7735922255088331,0.9999988524070441,4759,0,0,0.0,4759,Unassociated Background
MAB21L1,729,359,40.63558578491211,0.022645978,0.28766322,0.773604545601154,0.9999988524070441,4760,0,0,0.0,4760,Unassociated Background
ADAM17,672,609,42.216453552246094,0.022645853,0.28764394,0.7736193069720602,0.9999988524070441,4761,0,0,0.0,4761,Unassociated Background
EEF1B2,710,232,42.02309799194336,0.022645602,0.2876051,0.7736490352982562,0.9999988524070441,4762,0,0,0.0,4762,Unassociated Background
CIB1,720,191,31.738800048828125,0.022645503,0.28758985,0.7736607168189095,0.9999988524070441,4763,0,0,0.0,4763,Unassociated Background
SUGP1,695,688,41.6131706237793,0.022644993,0.28751105,0.7737210417374754,0.9999988524070441,4764,0,0,0.0,4764,Unassociated Background
SERINC3,713,479,41.738502502441406,0.022644583,0.28744775,0.7737695034411286,0.9999988524070441,4765,0,0,0.0,4765,Unassociated Background
DUSP8,640,668,38.551361083984375,0.022643443,0.2872717,0.7739042836339831,0.9999988524070441,4766,0,0,0.0,4766,Unassociated Background
H2AZ2,681,128,41.34549331665039,0.022643417,0.28726768,0.7739073640126415,0.9999988524070441,4767,0,0,0.0,4767,Unassociated Background
SLCO3A1,664,728,42.05305862426758,0.022643203,0.2872346,0.7739326917054754,0.9999988524070441,4768,0,0,0.0,4768,Unassociated Background
TXNDC8,721,105,40.71603012084961,0.02264276,0.28716615,0.7739851048214954,0.9999988524070441,4769,0,0,0.0,4769,Unassociated Background
PLAC8,614,118,41.02348327636719,0.02264253,0.28713077,0.7740121902791686,0.9999988524070441,4770,0,0,0.0,4770,Unassociated Background
HPGD,723,274,41.467952728271484,0.02264251,0.28712758,0.7740146318630078,0.9999988524070441,4771,0,0,0.0,4771,Unassociated Background
IL6ST,680,948,42.57614517211914,0.022642508,0.28712732,0.7740148372299747,0.9999988524070441,4772,0,0,0.0,4772,Unassociated Background
UBA1,545,1064,42.444419860839844,0.022642234,0.28708503,0.7740472169529125,0.9999988524070441,4773,0,0,0.0,4773,Unassociated Background
PPIL2,659,527,42.08335876464844,0.022641808,0.28701913,0.7740976698627953,0.9999988524070441,4774,0,0,0.0,4774,Unassociated Background
PDZD9,699,272,41.644901275634766,0.022641635,0.2869924,0.7741181388188206,0.9999988524070441,4775,0,0,0.0,4775,Unassociated Background
HPSE2,663,554,38.88761520385742,0.022641279,0.28693745,0.7741602181915528,0.9999988524070441,4776,0,0,0.0,4776,Unassociated Background
SFN,721,248,35.30973434448242,0.02264119,0.28692365,0.7741707837781925,0.9999988524070441,4777,0,0,0.0,4777,Unassociated Background
C2,691,640,42.0942497253418,0.022640906,0.28687993,0.7742042607619846,0.9999988524070441,4778,0,0,0.0,4778,Unassociated Background
SMARCAD1,660,1046,41.67084503173828,0.022640888,0.28687704,0.7742064743196804,0.9999988524070441,4779,0,0,0.0,4779,Unassociated Background
MRPL18,708,180,33.689208984375,0.022639679,0.28669035,0.7743494238286435,0.9999988524070441,4780,0,0,0.0,4780,Unassociated Background
ENOX2,658,623,41.390323638916016,0.022639476,0.286659,0.7743734320637032,0.9999988524070441,4781,0,0,0.0,4781,Unassociated Background
FHIP1B,718,993,41.46691131591797,0.02263944,0.28665352,0.7743776312448578,0.9999988524070441,4782,0,0,0.0,4782,Unassociated Background
FAIM2,708,322,41.604434967041016,0.022639243,0.28662303,0.7744009778995757,0.9999988524070441,4783,0,0,0.0,4783,Unassociated Background
PLEKHA7,620,1300,41.86041259765625,0.022638742,0.28654566,0.7744602240896145,0.9999988524070441,4784,0,0,0.0,4784,Unassociated Background
ADAMTS10,668,1120,42.047607421875,0.022638649,0.28653127,0.7744712473122758,0.9999988524070441,4785,0,0,0.0,4785,Unassociated Background
ASB15,706,590,43.13978958129883,0.022638585,0.2865215,0.7744787330877474,0.9999988524070441,4786,0,0,0.0,4786,Unassociated Background
BRME1,661,863,42.21075439453125,0.02263717,0.28630286,0.7746461643236676,0.9999988524070441,4787,0,0,0.0,4787,Unassociated Background
UNK,701,817,41.847957611083984,0.022636952,0.28626922,0.7746719326842861,0.9999988524070441,4788,0,0,0.0,4788,Unassociated Background
LARS1,659,1188,42.323341369628906,0.022636674,0.28622636,0.7747047540379838,0.9999988524070441,4789,0,0,0.0,4789,Unassociated Background
KLHDC4,645,621,41.75820541381836,0.022635728,0.28608024,0.7748166646422231,0.9999988524070441,4790,0,0,0.0,4790,Unassociated Background
ITM2C,694,283,36.973270416259766,0.022635534,0.28605032,0.7748395814434413,0.9999988524070441,4791,0,0,0.0,4791,Unassociated Background
ROR2,652,963,40.067344665527344,0.02263451,0.2858921,0.7749607652792277,0.9999988524070441,4792,0,0,0.0,4792,Unassociated Background
MTR,647,1231,41.491973876953125,0.02263441,0.28587657,0.774972657979702,0.9999988524070441,4793,0,0,0.0,4793,Unassociated Background
TRPC1,686,828,41.40763854980469,0.022633439,0.2857267,0.7750874560689517,0.9999988524070441,4794,0,0,0.0,4794,Unassociated Background
IFT140,681,1533,44.76041030883789,0.022633376,0.28571692,0.7750949435679055,0.9999988524070441,4795,0,0,0.0,4795,Unassociated Background
CUTA,717,159,37.29708480834961,0.022633368,0.28571576,0.7750958338511844,0.9999988524070441,4796,0,0,0.0,4796,Unassociated Background
RPL9,689,194,34.2766227722168,0.022633364,0.2857152,0.7750962675790427,0.9999988524070441,4797,0,0,0.0,4797,Unassociated Background
FSCN2,700,517,40.2764892578125,0.022633314,0.2857074,0.7751022256372522,0.9999988524070441,4798,0,0,0.0,4798,Unassociated Background
PHLDB1,683,1411,41.974727630615234,0.022632485,0.2855794,0.7752002729794063,0.9999988524070441,4799,0,0,0.0,4799,Unassociated Background
OSTF1,695,222,39.47954559326172,0.022632016,0.28550693,0.7752557928775842,0.9999988524070441,4800,0,0,0.0,4800,Unassociated Background
POLL,711,587,41.72114562988281,0.022631986,0.2855023,0.7752593313968849,0.9999988524070441,4801,0,0,0.0,4801,Unassociated Background
MET,708,1164,44.297393798828125,0.022631867,0.28548393,0.7752734170328784,0.9999988524070441,4802,0,0,0.0,4802,Unassociated Background
TAF9B,688,267,41.488956451416016,0.022631286,0.28539416,0.7753421797403863,0.9999988524070441,4803,0,0,0.0,4803,Unassociated Background
SAP25,644,406,41.728538513183594,0.022630725,0.2853076,0.775408501351241,0.9999988524070441,4804,0,0,0.0,4804,Unassociated Background
PWP1,691,526,41.72040939331055,0.022630256,0.28523508,0.7754640483878098,0.9999988524070441,4805,0,0,0.0,4805,Unassociated Background
FAM25C,650,93,16.324018478393555,0.022629986,0.28519338,0.775495989024844,0.9999988524070441,4806,0,0,0.0,4806,Unassociated Background
C10orf62,705,279,41.66243362426758,0.022629427,0.28510708,0.7755621089484604,0.9999988524070441,4807,0,0,0.0,4807,Unassociated Background
CLTA,714,226,37.535030364990234,0.022628918,0.28502855,0.7756222712733171,0.9999988524070441,4808,0,0,0.0,4808,Unassociated Background
CILK1,693,640,41.53599548339844,0.02262883,0.28501502,0.7756326371381609,0.9999988524070441,4809,0,0,0.0,4809,Unassociated Background
PRR15L,718,103,28.021757125854492,0.022628408,0.28494972,0.775682663272498,0.9999988524070441,4810,0,0,0.0,4810,Unassociated Background
TIMM8B,724,85,41.73481750488281,0.022628324,0.2849368,0.7756925727130786,0.9999988524070441,4811,0,0,0.0,4811,Unassociated Background
ISL2,709,369,39.49123764038086,0.022628076,0.28489852,0.7757218902580452,0.9999988524070441,4812,0,0,0.0,4812,Unassociated Background
TMX2,720,321,41.76148986816406,0.022627987,0.28488472,0.7757324620057052,0.9999988524070441,4813,0,0,0.0,4813,Unassociated Background
CNKSR2,654,1046,41.871849060058594,0.022626394,0.28463876,0.7759209109492763,0.9999988524070441,4814,0,0,0.0,4814,Unassociated Background
PRDX5,691,232,32.23439407348633,0.022625986,0.28457576,0.7759691841333333,0.9999988524070441,4815,0,0,0.0,4815,Unassociated Background
HECA,636,582,39.815956115722656,0.022625903,0.28456283,0.7759790946291998,0.9999988524070441,4816,0,0,0.0,4816,Unassociated Background
PPP1R26,641,1341,44.72861862182617,0.022625849,0.28455448,0.775985488516859,0.9999988524070441,4817,0,0,0.0,4817,Unassociated Background
SSBP3,709,288,41.048004150390625,0.022625692,0.2845303,0.7760040080414279,0.9999988524070441,4818,0,0,0.0,4818,Unassociated Background
PET117,722,83,39.5545768737793,0.022625502,0.284501,0.7760264782644406,0.9999988524070441,4819,0,0,0.0,4819,Unassociated Background
MYCBP,727,105,38.50338363647461,0.022625126,0.28444287,0.77607100822366,0.9999988524070441,4820,0,0,0.0,4820,Unassociated Background
DISP1,703,1603,41.351985931396484,0.022624934,0.28441325,0.7760937073681764,0.9999988524070441,4821,0,0,0.0,4821,Unassociated Background
SMYD5,721,462,37.81700134277344,0.02262448,0.28434306,0.7761474872917506,0.9999988524070441,4822,0,0,0.0,4822,Unassociated Background
TEPSIN,665,573,41.297142028808594,0.022624189,0.28429818,0.7761818796016985,0.9999988524070441,4823,0,0,0.0,4823,Unassociated Background
CHD4,668,1915,41.18111801147461,0.022624107,0.28428552,0.7761915853462562,0.9999988524070441,4824,0,0,0.0,4824,Unassociated Background
DUOXA2,718,357,36.348167419433594,0.02262395,0.28426138,0.7762100834503058,0.9999988524070441,4825,0,0,0.0,4825,Unassociated Background
MAZ,602,470,41.39867401123047,0.022623641,0.2842136,0.7762466918007552,0.9999988524070441,4826,0,0,0.0,4826,Unassociated Background
OR1S1,264,322,42.059288024902344,0.022622941,0.28410545,0.7763295705576807,0.9999988524070441,4827,0,0,0.0,4827,Unassociated Background
GPX8,720,210,41.68735122680664,0.022622682,0.28406546,0.7763602196711187,0.9999988524070441,4828,0,0,0.0,4828,Unassociated Background
MAGI3,642,1508,41.84130859375,0.022622077,0.28397197,0.7764318650449002,0.9999988524070441,4829,0,0,0.0,4829,Unassociated Background
CA5A,637,327,39.349708557128906,0.022621341,0.28385836,0.7765189291812056,0.9999988524070441,4830,0,0,0.0,4830,Unassociated Background
POGLUT3,679,545,41.5450439453125,0.02262133,0.28385663,0.7765202538933195,0.9999988524070441,4831,0,0,0.0,4831,Unassociated Background
MTREX,685,1053,41.56705093383789,0.022620337,0.2837033,0.776637767579478,0.9999988524070441,4832,0,0,0.0,4832,Unassociated Background
CRYM,709,315,41.421653747558594,0.022620114,0.2836688,0.7766642174288706,0.9999988524070441,4833,0,0,0.0,4833,Unassociated Background
CLEC2L,617,266,41.40257263183594,0.022619946,0.2836429,0.7766840664064719,0.9999988524070441,4834,0,0,0.0,4834,Unassociated Background
HPSE,685,494,41.77173614501953,0.02261949,0.2835724,0.7767380865142433,0.9999988524070441,4835,0,0,0.0,4835,Unassociated Background
TUBGCP2,671,918,41.90538787841797,0.022619132,0.28351718,0.7767804125370158,0.9999988524070441,4836,0,0,0.0,4836,Unassociated Background
PKNOX2,695,481,41.75764465332031,0.022619106,0.28351316,0.7767834962181102,0.9999988524070441,4837,0,0,0.0,4837,Unassociated Background
FUS,694,564,41.54839324951172,0.022618731,0.28345534,0.7768278102459816,0.9999988524070441,4838,0,0,0.0,4838,Unassociated Background
CYBC1,714,177,41.705665588378906,0.022617998,0.283342,0.7769146815530873,0.9999988524070441,4839,0,0,0.0,4839,Unassociated Background
RAPSN,701,355,37.89982604980469,0.022617443,0.2832563,0.7769803794034669,0.9999988524070441,4840,0,0,0.0,4840,Unassociated Background
PRR7,690,316,29.91318702697754,0.02261683,0.28316164,0.7770529321513306,0.9999988524070441,4841,0,0,0.0,4841,Unassociated Background
TPRA1,654,475,41.00578308105469,0.02261643,0.2830998,0.7771003346348125,0.9999988524070441,4842,0,0,0.0,4842,Unassociated Background
EXOSC9,713,451,41.788063049316406,0.022616109,0.28305033,0.7771382572191161,0.9999988524070441,4843,0,0,0.0,4843,Unassociated Background
ABLIM1,657,782,41.4312744140625,0.022615919,0.28302097,0.7771607597265079,0.9999988524070441,4844,0,0,0.0,4844,Unassociated Background
PLIN2,674,462,41.75205993652344,0.022615701,0.28298733,0.7771865521705132,0.9999988524070441,4845,0,0,0.0,4845,Unassociated Background
TACR1,695,409,40.08213424682617,0.022614859,0.2828573,0.7772862289101603,0.9999988524070441,4846,0,0,0.0,4846,Unassociated Background
NT5C1A,708,381,31.75503921508789,0.022614116,0.28274253,0.7773742115859275,0.9999988524070441,4847,0,0,0.0,4847,Unassociated Background
OR6C74,302,334,41.882808685302734,0.022613991,0.28272325,0.777388993686714,0.9999988524070441,4848,0,0,0.0,4848,Unassociated Background
KLF16,555,277,36.69455337524414,0.022613734,0.28268355,0.7774194263333981,0.9999988524070441,4849,0,0,0.0,4849,Unassociated Background
TENT4A,591,852,41.18413543701172,0.022613527,0.28265163,0.7774438960740284,0.9999988524070441,4850,0,0,0.0,4850,Unassociated Background
DMAC2,689,262,39.278907775878906,0.022613509,0.28264874,0.7774461122986018,0.9999988524070441,4851,0,0,0.0,4851,Unassociated Background
LRP8,643,1047,41.755950927734375,0.022613507,0.28264844,0.7774463407754649,0.9999988524070441,4852,0,0,0.0,4852,Unassociated Background
PHLPP1,563,1979,42.752769470214844,0.022613268,0.28261164,0.7774745578160137,0.9999988524070441,4853,0,0,0.0,4853,Unassociated Background
TFDP1,670,471,39.70950698852539,0.022613047,0.2825774,0.7775008102087998,0.9999988524070441,4854,0,0,0.0,4854,Unassociated Background
UNC79,637,2320,41.88364791870117,0.022612434,0.28248277,0.7775733540422191,0.9999988524070441,4855,0,0,0.0,4855,Unassociated Background
PAFAH1B1,698,410,41.820281982421875,0.022611871,0.2823959,0.7776399589856516,0.9999988524070441,4856,0,0,0.0,4856,Unassociated Background
RAC1,693,201,29.21485710144043,0.022611434,0.2823283,0.7776917817322944,0.9999988524070441,4857,0,0,0.0,4857,Unassociated Background
NKIRAS2,722,192,31.845056533813477,0.02261136,0.28231677,0.7777006246013325,0.9999988524070441,4858,0,0,0.0,4858,Unassociated Background
CABP7,711,233,28.527910232543945,0.022611171,0.28228775,0.7777228804249908,0.9999988524070441,4859,0,0,0.0,4859,Unassociated Background
DGKG,681,809,41.580692291259766,0.022611162,0.2822863,0.7777240000759683,0.9999988524070441,4860,0,0,0.0,4860,Unassociated Background
PLPPR2,714,343,41.4968376159668,0.022610368,0.28216374,0.7778179610023406,0.9999988524070441,4861,0,0,0.0,4861,Unassociated Background
STAT5B,525,800,41.17835998535156,0.022609625,0.28204897,0.7779059609154347,0.9999988524070441,4862,0,0,0.0,4862,Unassociated Background
NIPAL2,687,386,41.7259521484375,0.02260941,0.2820159,0.777931326259608,0.9999988524070441,4863,0,0,0.0,4863,Unassociated Background
LRRC52,703,326,42.16790771484375,0.022609115,0.28197017,0.7779663810977104,0.9999988524070441,4864,0,0,0.0,4864,Unassociated Background
SERPINB7,658,387,40.8868408203125,0.022608295,0.2818436,0.7780634355392747,0.9999988524070441,4865,0,0,0.0,4865,Unassociated Background
SBK3,649,376,34.71581268310547,0.022607526,0.28172478,0.7781545514894149,0.9999988524070441,4866,0,0,0.0,4866,Unassociated Background
ATP5MG,709,104,35.08201217651367,0.02260668,0.2815942,0.7782546979958705,0.9999988524070441,4867,0,0,0.0,4867,Unassociated Background
POLR2H,723,150,18.343460083007812,0.022606185,0.28151768,0.778313366087751,0.9999988524070441,4868,0,0,0.0,4868,Unassociated Background
GAPDH,673,338,41.093563079833984,0.022605883,0.28147107,0.7783491115049122,0.9999988524070441,4869,0,0,0.0,4869,Unassociated Background
RNF187,605,249,33.48628234863281,0.022604993,0.28133357,0.7784545677888276,0.9999988524070441,4870,0,0,0.0,4870,Unassociated Background
REXO4,679,496,41.487945556640625,0.022604626,0.2812769,0.7784980176959899,0.9999988524070441,4871,0,0,0.0,4871,Unassociated Background
KRT33A,567,441,39.07699966430664,0.022604482,0.28125474,0.7785150230033667,0.9999988524070441,4872,0,0,0.0,4872,Unassociated Background
HARS1,724,479,37.352596282958984,0.022604339,0.2812326,0.7785320055599835,0.9999988524070441,4873,0,0,0.0,4873,Unassociated Background
JMJD1C,692,2407,42.13565444946289,0.022604203,0.2812116,0.7785480968013794,0.9999988524070441,4874,0,0,0.0,4874,Unassociated Background
TMPRSS6,649,833,40.889488220214844,0.022604147,0.28120297,0.778554725323314,0.9999988524070441,4875,0,0,0.0,4875,Unassociated Background
DCAF7,717,342,14.226578712463379,0.022604102,0.28119606,0.7785600281524608,0.9999988524070441,4876,0,0,0.0,4876,Unassociated Background
C9orf78,707,290,28.676729202270508,0.022603828,0.28115377,0.7785924624913088,0.9999988524070441,4877,0,0,0.0,4877,Unassociated Background
MTCH1,709,278,27.950990676879883,0.022603372,0.28108332,0.7786464977219082,0.9999988524070441,4878,0,0,0.0,4878,Unassociated Background
MYO5A,665,1835,41.55104064941406,0.02260335,0.28107986,0.7786491492243888,0.9999988524070441,4879,0,0,0.0,4879,Unassociated Background
MECP2,693,514,41.348655700683594,0.022603327,0.2810764,0.7786518007294458,0.9999988524070441,4880,0,0,0.0,4880,Unassociated Background
MPEG1,670,740,43.78333282470703,0.022602985,0.28102347,0.7786923965078585,0.9999988524070441,4881,0,0,0.0,4881,Unassociated Background
GNB1,680,350,41.637298583984375,0.02260283,0.2809996,0.778710705950104,0.9999988524070441,4882,0,0,0.0,4882,Unassociated Background
CCNE1,699,440,41.62285614013672,0.02260273,0.28098407,0.7787226151538681,0.9999988524070441,4883,0,0,0.0,4883,Unassociated Background
PDE6B,636,888,41.034034729003906,0.022601562,0.2808037,0.7788609577342809,0.9999988524070441,4884,0,0,0.0,4884,Unassociated Background
TTLL1,666,429,41.26451873779297,0.022600833,0.28069124,0.7789472310929935,0.9999988524070441,4885,0,0,0.0,4885,Unassociated Background
MTIF2,709,743,42.265167236328125,0.022600695,0.28066993,0.7789635762466256,0.9999988524070441,4886,0,0,0.0,4886,Unassociated Background
SELENOT,715,209,36.39199447631836,0.022600396,0.2806236,0.7789991015749879,0.9999988524070441,4887,0,0,0.0,4887,Unassociated Background
CRYBA1,716,215,41.400856018066406,0.022599952,0.28055516,0.7790516131536818,0.9999988524070441,4888,0,0,0.0,4888,Unassociated Background
PRKCE,691,762,41.82023239135742,0.022598933,0.2803978,0.7791723227389518,0.9999988524070441,4889,0,0,0.0,4889,Unassociated Background
MMP10,578,484,40.96466827392578,0.022598926,0.28039667,0.7791731915014862,0.9999988524070441,4890,0,0,0.0,4890,Unassociated Background
MTFR1L,728,292,41.43052673339844,0.022598386,0.28031325,0.779237183479264,0.9999988524070441,4891,0,0,0.0,4891,Unassociated Background
DGKH,672,1202,41.7889518737793,0.022597633,0.28019702,0.7793263495015985,0.9999988524070441,4892,0,0,0.0,4892,Unassociated Background
AK3,705,244,40.261688232421875,0.022597544,0.28018323,0.7793369353017247,0.9999988524070441,4893,0,0,0.0,4893,Unassociated Background
CFAP92,563,1079,45.26566696166992,0.022596555,0.2800305,0.7794541134684025,0.9999988524070441,4894,0,0,0.0,4894,Unassociated Background
LRRFIP1,667,676,43.62548065185547,0.022596007,0.2799459,0.7795190037490013,0.9999988524070441,4895,0,0,0.0,4895,Unassociated Background
MAPKAP1,706,330,42.301055908203125,0.022595176,0.2798176,0.7796174396128465,0.9999988524070441,4896,0,0,0.0,4896,Unassociated Background
KRT33B,561,428,39.7572021484375,0.022595046,0.27979746,0.7796328969940683,0.9999988524070441,4897,0,0,0.0,4897,Unassociated Background
SELENOH,707,141,30.3978271484375,0.022594556,0.27972183,0.7796909315491122,0.9999988524070441,4898,0,0,0.0,4898,Unassociated Background
PLEKHH3,694,851,40.661643981933594,0.02259307,0.27949226,0.7798670778284597,0.9999988524070441,4899,0,0,0.0,4899,Unassociated Background
NAP1L4,694,400,36.47826385498047,0.022593046,0.27948853,0.7798699363255327,0.9999988524070441,4900,0,0,0.0,4900,Unassociated Background
FHOD1,660,1219,41.60374450683594,0.022592891,0.27946466,0.7798882536454163,0.9999988524070441,4901,0,0,0.0,4901,Unassociated Background
LIPG,685,526,41.605167388916016,0.022592831,0.27945545,0.7798953199100951,0.9999988524070441,4902,0,0,0.0,4902,Unassociated Background
NUP93,697,822,41.81660842895508,0.022592809,0.279452,0.7798979726225657,0.9999988524070441,4903,0,0,0.0,4903,Unassociated Background
MRPL16,708,251,42.006187438964844,0.022591729,0.27928516,0.7800259919129577,0.9999988524070441,4904,0,0,0.0,4904,Unassociated Background
MMUT,706,758,43.2733268737793,0.022591038,0.27917844,0.7801078880531429,0.9999988524070441,4905,0,0,0.0,4905,Unassociated Background
TNMD,717,318,41.32994842529297,0.022590732,0.27913126,0.7801440914530826,0.9999988524070441,4906,0,0,0.0,4906,Unassociated Background
SLC25A35,724,302,29.028667449951172,0.022590606,0.27911168,0.7801591172619137,0.9999988524070441,4907,0,0,0.0,4907,Unassociated Background
DACH1,611,783,41.49995040893555,0.022590416,0.27908236,0.7801816218232536,0.9999988524070441,4908,0,0,0.0,4908,Unassociated Background
ALKAL2,680,161,25.958147048950195,0.022589236,0.27890027,0.780321364633881,0.9999988524070441,4909,0,0,0.0,4909,Unassociated Background
R3HDM1,681,1153,41.85734558105469,0.02258895,0.27885595,0.7803553751283634,0.9999988524070441,4910,0,0,0.0,4910,Unassociated Background
THOC2,629,1603,41.49367904663086,0.022588722,0.27882087,0.7803822956361881,0.9999988524070441,4911,0,0,0.0,4911,Unassociated Background
TRIP10,693,636,41.0330924987793,0.022588557,0.27879527,0.7804019429699505,0.9999988524070441,4912,0,0,0.0,4912,Unassociated Background
RGR,672,306,43.97938537597656,0.022588471,0.27878204,0.7804120983406286,0.9999988524070441,4913,0,0,0.0,4913,Unassociated Background
HNRNPF,671,420,39.28273010253906,0.022587596,0.27864683,0.7805158728226551,0.9999988524070441,4914,0,0,0.0,4914,Unassociated Background
MYL1,711,215,25.399995803833008,0.02258739,0.2786152,0.7805401415652213,0.9999988524070441,4915,0,0,0.0,4915,Unassociated Background
ITIH5,638,987,41.600860595703125,0.022587314,0.2786034,0.7805491995107363,0.9999988524070441,4916,0,0,0.0,4916,Unassociated Background
HOOK2,701,740,40.52412033081055,0.02258661,0.27849466,0.7806326666778347,0.9999988524070441,4917,0,0,0.0,4917,Unassociated Background
CALU,718,317,38.04954147338867,0.022586225,0.2784351,0.7806783699686641,0.9999988524070441,4918,0,0,0.0,4918,Unassociated Background
CACYBP,713,228,41.393211364746094,0.022585599,0.27833846,0.7807525536498442,0.9999988524070441,4919,0,0,0.0,4919,Unassociated Background
PRUNE1,706,472,41.55757141113281,0.022585485,0.2783209,0.7807660272492082,0.9999988524070441,4920,0,0,0.0,4920,Unassociated Background
DHX16,664,1070,42.26903533935547,0.022584943,0.27823722,0.7808302622237328,0.9999988524070441,4921,0,0,0.0,4921,Unassociated Background
BEGAIN,641,744,37.152645111083984,0.0225848,0.27821505,0.7808472819975605,0.9999988524070441,4922,0,0,0.0,4922,Unassociated Background
DIO2,726,264,41.27473831176758,0.022584384,0.27815092,0.780896511826858,0.9999988524070441,4923,0,0,0.0,4923,Unassociated Background
THEM5,675,261,41.0615234375,0.022584297,0.2781374,0.7809068977859329,0.9999988524070441,4924,0,0,0.0,4924,Unassociated Background
HSPA5,717,663,41.37128448486328,0.022584084,0.2781046,0.7809320621660267,0.9999988524070441,4925,0,0,0.0,4925,Unassociated Background
MRPL15,690,297,36.70060348510742,0.022584029,0.27809596,0.780938696449904,0.9999988524070441,4926,0,0,0.0,4926,Unassociated Background
EHMT1,617,1361,42.67562484741211,0.022583924,0.27807987,0.7809510499865098,0.9999988524070441,4927,0,0,0.0,4927,Unassociated Background
DMRTA2,684,571,35.40663146972656,0.02258276,0.27790007,0.7810890702011295,0.9999988524070441,4928,0,0,0.0,4928,Unassociated Background
DCAF1,686,1511,41.84383010864258,0.022582477,0.27785635,0.7811226325986748,0.9999988524070441,4929,0,0,0.0,4929,Unassociated Background
KANK2,654,944,38.74488067626953,0.022582276,0.2778253,0.781146471986232,0.9999988524070441,4930,0,0,0.0,4930,Unassociated Background
CIAO2A,683,106,35.37125778198242,0.022582272,0.2778247,0.7811469295580624,0.9999988524070441,4931,0,0,0.0,4931,Unassociated Background
ODAD2,658,1080,41.66864776611328,0.022581963,0.27777696,0.7811835813077918,0.9999988524070441,4932,0,0,0.0,4932,Unassociated Background
PRMT5,594,620,41.51271057128906,0.022581533,0.2777105,0.7812346017187063,0.9999988524070441,4933,0,0,0.0,4933,Unassociated Background
TSPAN17,713,213,30.879743576049805,0.022581233,0.27766418,0.7812701564093493,0.9999988524070441,4934,0,0,0.0,4934,Unassociated Background
TPRG1L,671,287,41.03897476196289,0.022581013,0.27763024,0.7812962164118464,0.9999988524070441,4935,0,0,0.0,4935,Unassociated Background
PHTF1,688,790,44.0419921875,0.022580775,0.27759343,0.7813244731450976,0.9999988524070441,4936,0,0,0.0,4936,Unassociated Background
GOLGA6L9,442,461,40.49174118041992,0.022580596,0.2775658,0.7813456830446776,0.9999988524070441,4937,0,0,0.0,4937,Unassociated Background
SYNGR1,702,237,38.5445442199707,0.022580588,0.27756467,0.7813465524938696,0.9999988524070441,4938,0,0,0.0,4938,Unassociated Background
TMEM154,719,213,41.6998405456543,0.022580337,0.27752584,0.7813763656144086,0.9999988524070441,4939,0,0,0.0,4939,Unassociated Background
PSMB6,720,240,32.718772888183594,0.022580221,0.277508,0.7813900710631208,0.9999988524070441,4940,0,0,0.0,4940,Unassociated Background
FUT1,641,386,40.727012634277344,0.02258011,0.27749074,0.7814033189653913,0.9999988524070441,4941,0,0,0.0,4941,Unassociated Background
CALCOCO1,706,702,41.023040771484375,0.022579808,0.27744412,0.7814391046350744,0.9999988524070441,4942,0,0,0.0,4942,Unassociated Background
PPP5C,675,502,32.49372863769531,0.022579497,0.27739608,0.7814759890704813,0.9999988524070441,4943,0,0,0.0,4943,Unassociated Background
ITGA11,652,1190,41.58619689941406,0.022579301,0.2773659,0.7814991679405157,0.9999988524070441,4944,0,0,0.0,4944,Unassociated Background
GATA4,697,279,41.59762954711914,0.022578863,0.2772983,0.7815510636859139,0.9999988524070441,4945,0,0,0.0,4945,Unassociated Background
CNPY4,725,255,37.14865493774414,0.02257882,0.2772917,0.781556143480457,0.9999988524070441,4946,0,0,0.0,4946,Unassociated Background
BSG,693,288,34.815067291259766,0.022578059,0.27717403,0.7816464830046388,0.9999988524070441,4947,0,0,0.0,4947,Unassociated Background
C18orf63,674,938,41.3010139465332,0.02257769,0.27711707,0.7816902122368414,0.9999988524070441,4948,0,0,0.0,4948,Unassociated Background
LRSAM1,679,757,41.60869216918945,0.02257757,0.27709866,0.7817043540200641,0.9999988524070441,4949,0,0,0.0,4949,Unassociated Background
PBDC1,670,289,41.5450325012207,0.022577345,0.27706385,0.7817310817297927,0.9999988524070441,4950,0,0,0.0,4950,Unassociated Background
ANKS1B,595,1300,41.63426971435547,0.022575917,0.27684322,0.7819004928902107,0.9999988524070441,4951,0,0,0.0,4951,Unassociated Background
C5orf46,670,106,36.152835845947266,0.022575881,0.27683774,0.7819047037006128,0.9999988524070441,4952,0,0,0.0,4952,Unassociated Background
LRRC72,655,297,41.645328521728516,0.022575794,0.27682424,0.7819150705599855,0.9999988524070441,4953,0,0,0.0,4953,Unassociated Background
PTPRG,613,1478,41.82318115234375,0.022575699,0.27680954,0.7819263528593556,0.9999988524070441,4954,0,0,0.0,4954,Unassociated Background
SLC16A9,707,520,42.02444076538086,0.022575065,0.27671176,0.7820014396756351,0.9999988524070441,4955,0,0,0.0,4955,Unassociated Background
P2RY10,657,366,38.376590728759766,0.022574987,0.27669966,0.7820107312668931,0.9999988524070441,4956,0,0,0.0,4956,Unassociated Background
