gene,taxa_count,codon_length,max_lrt,psi_score,z_score,p_value,fdr_q,rank_track_b,is_golden_hypercube,num_pos_clades,delta_harm,composite_rank,tier,z_track_b,p_track_b,q_track_b,p_combined
TFEB,683,515,40.74755096435547,0.044104546,0.6349572033000586,0.26272816369485735,0.7497002598242245,2389,0,0,0.0,2389,Background,0.6349572033000586,0.26272816369485735,0.7497002598242245,0.26272816369485735
JPH2,631,757,33.38251876831055,0.04351103,0.6349110238315483,0.2627432234520146,0.7497002598242245,2390,0,0,0.0,2390,Background,0.6349110238315483,0.2627432234520146,0.7497002598242245,0.2627432234520146
EHD1,673,547,27.40035629272461,0.043995086,0.6348113826420948,0.26277571931279736,0.7497002598242245,2391,0,0,0.0,2391,Background,0.6348113826420948,0.26277571931279736,0.7497002598242245,0.26277571931279736
GPSM1,632,692,34.98227310180664,0.04352011,0.6343079290666714,0.2629399414466806,0.7497002598242245,2392,0,0,0.0,2392,Background,0.6343079290666714,0.2629399414466806,0.7497002598242245,0.2629399414466806
AOC3,520,801,41.8202018737793,0.042584233,0.6337014340471782,0.26313784444555544,0.7497002598242245,2393,0,0,0.0,2393,Background,0.6337014340471782,0.26313784444555544,0.7497002598242245,0.26313784444555544
GRIK2,650,915,41.78362655639648,0.043727193,0.6331400126896841,0.26332110744178494,0.7497002598242245,2394,0,0,0.0,2394,Background,0.6331400126896841,0.26332110744178494,0.7497002598242245,0.26332110744178494
SLC24A4,667,653,40.05424499511719,0.043919466,0.6329691916914445,0.26337688092892997,0.7497002598242245,2395,0,0,0.0,2395,Background,0.6329691916914445,0.26337688092892997,0.7497002598242245,0.26337688092892997
ABCG1,671,682,41.33483123779297,0.043963343,0.6328702533123509,0.26340918731758756,0.7497002598242245,2396,0,0,0.0,2396,Background,0.6328702533123509,0.26340918731758756,0.7497002598242245,0.26340918731758756
SLIT1,656,1607,41.43987274169922,0.043794367,0.6327709715902546,0.26344160785164883,0.7497002598242245,2397,0,0,0.0,2397,Background,0.6327709715902546,0.26344160785164883,0.7497002598242245,0.26344160785164883
CTBP2,685,447,36.36575698852539,0.044114638,0.6326836086985046,0.26347013796584084,0.7497002598242245,2398,0,0,0.0,2398,Background,0.6326836086985046,0.26347013796584084,0.7497002598242245,0.26347013796584084
COPS5,710,350,37.868221282958984,0.044375088,0.6326633026716751,0.26347676953429955,0.7497002598242245,2399,0,0,0.0,2399,Background,0.6326633026716751,0.26347676953429955,0.7497002598242245,0.26347676953429955
ATP2A3,671,1046,35.35633850097656,0.04396215,0.6326316533123502,0.2634871057928052,0.7497002598242245,2400,0,0,0.0,2400,Background,0.6326316533123502,0.2634871057928052,0.7497002598242245,0.2634871057928052
NADSYN1,614,794,40.57547378540039,0.04328848,0.6324255905526446,0.26355440820094034,0.7497002598242245,2401,0,0,0.0,2401,Background,0.6324255905526446,0.26355440820094034,0.7497002598242245,0.26355440820094034
HMGN1,667,138,41.244041442871094,0.043916658,0.6324075916914446,0.26356028724740954,0.7497002598242245,2402,0,0,0.0,2402,Background,0.6324075916914446,0.26356028724740954,0.7497002598242245,0.26356028724740954
RPL7A,668,298,28.99907875061035,0.04392559,0.6319679361756786,0.26370391462340537,0.7497002598242245,2403,0,0,0.0,2403,Background,0.6319679361756786,0.26370391462340537,0.7497002598242245,0.26370391462340537
SALL3,605,1401,38.94612503051758,0.043168705,0.6314325784974303,0.26387886002477035,0.7497002598242245,2404,0,0,0.0,2404,Background,0.6314325784974303,0.26387886002477035,0.7497002598242245,0.26387886002477035
SHROOM3,580,2266,41.846046447753906,0.042834476,0.6311510306850815,0.26397088859503365,0.7497002598242245,2405,0,0,0.0,2405,Background,0.6311510306850815,0.26397088859503365,0.7497002598242245,0.26397088859503365
OR1A2,130,313,41.599578857421875,0.04034166,0.6310872784726242,0.2639917293337168,0.7497002598242245,2406,0,0,0.0,2406,Background,0.6310872784726242,0.2639917293337168,0.7497002598242245,0.2639917293337168
PEA15,727,130,32.61909866333008,0.04453554,0.6308646446654659,0.26406451539237014,0.7497002598242245,2407,0,0,0.0,2407,Background,0.6308646446654659,0.26406451539237014,0.7497002598242245,0.26406451539237014
SLC17A9,660,503,40.64533615112305,0.043829184,0.6306365712334144,0.2641390904384483,0.7497002598242245,2408,0,0,0.0,2408,Background,0.6306365712334144,0.2641390904384483,0.7497002598242245,0.2641390904384483
IQCF6,649,150,39.00241470336914,0.043701995,0.6304196445663032,0.2642100306885612,0.7497002598242245,2409,0,0,0.0,2409,Background,0.6304196445663032,0.2642100306885612,0.7497002598242245,0.2642100306885612
RPS21,689,83,29.748708724975582,0.04414531,0.6302901512913711,0.2642523827360371,0.7497002598242245,2410,0,0,0.0,2410,Background,0.6302901512913711,0.2642523827360371,0.7497002598242245,0.2642523827360371
HSPB9,619,176,38.27163314819336,0.043340422,0.6302742777401837,0.2642575745747202,0.7497002598242245,2411,0,0,0.0,2411,Background,0.6302742777401837,0.2642575745747202,0.7497002598242245,0.2642575745747202
TRIML1,662,482,42.09964370727539,0.043849695,0.6302208238218656,0.2642750583866804,0.7497002598242245,2412,0,0,0.0,2412,Background,0.6302208238218656,0.2642750583866804,0.7497002598242245,0.2642750583866804
MRPS2,615,312,35.57949447631836,0.04328956,0.6301214190715956,0.26430757345255684,0.7497002598242245,2413,0,0,0.0,2413,Background,0.6301214190715956,0.26430757345255684,0.7497002598242245,0.26430757345255684
HSFX4,291,288,44.075382232666016,0.041797705,0.6295711456055623,0.26448760347982314,0.7497002598242245,2414,0,0,0.0,2414,Background,0.6295711456055623,0.26448760347982314,0.7497002598242245,0.26448760347982314
NGFR,687,441,34.80577850341797,0.04411963,0.6294087700987202,0.26454073892691377,0.7497002598242245,2415,0,0,0.0,2415,Background,0.6294087700987202,0.26454073892691377,0.7497002598242245,0.26454073892691377
FBXL13,602,839,41.83002471923828,0.04311932,0.6293237671450027,0.2645685572949176,0.7497002598242245,2416,0,0,0.0,2416,Background,0.6293237671450027,0.2645685572949176,0.7497002598242245,0.2645685572949176
P2RX6,342,458,41.55104064941406,0.04202922,0.629304520958897,0.26457485607664155,0.7497002598242245,2417,0,0,0.0,2417,Background,0.629304520958897,0.26457485607664155,0.7497002598242245,0.26457485607664155
LOC124905051,457,184,33.065853118896484,0.042403825,0.6289401062482329,0.2646941340351079,0.7497002598242245,2418,0,0,0.0,2418,Background,0.6289401062482329,0.2646941340351079,0.7497002598242245,0.2646941340351079
LDHAL6A,144,341,43.37372970581055,0.04050407,0.6288653161917187,0.2647186172334027,0.7497002598242245,2419,0,0,0.0,2419,Background,0.6288653161917187,0.2647186172334027,0.7497002598242245,0.2647186172334027
ALG9,661,629,41.69094467163086,0.04382984,0.6285062343949877,0.2648361819274968,0.7497002598242245,2420,0,0,0.0,2420,Background,0.6285062343949877,0.2648361819274968,0.7497002598242245,0.2648361819274968
RNASET2,639,277,40.79306411743164,0.043573678,0.6282471796696761,0.26492101387032385,0.7497002598242245,2421,0,0,0.0,2421,Background,0.6282471796696761,0.26492101387032385,0.7497002598242245,0.26492101387032385
ARHGEF12,657,1564,41.73569107055664,0.04378164,0.6279433342557372,0.26502053089221833,0.7497002598242245,2422,0,0,0.0,2422,Background,0.6279433342557372,0.26502053089221833,0.7497002598242245,0.26502053089221833
SPMAP2,610,436,41.486717224121094,0.043214258,0.6277237719266151,0.2650924549012934,0.7497002598242245,2423,0,0,0.0,2423,Background,0.6277237719266151,0.2650924549012934,0.7497002598242245,0.2650924549012934
CYBC1,714,177,41.705665588378906,0.04438994,0.6275510319522754,0.2651490478579738,0.7497002598242245,2424,0,0,0.0,2424,Background,0.6275510319522754,0.2651490478579738,0.7497002598242245,0.2651490478579738
LMF1,596,593,40.73381042480469,0.04303179,0.6275297345396419,0.2651560257271406,0.7497002598242245,2425,0,0,0.0,2425,Background,0.6275297345396419,0.2651560257271406,0.7497002598242245,0.2651560257271406
ABTB3,645,1140,41.80752182006836,0.04364027,0.6274054451488209,0.2651967496751149,0.7497002598242245,2426,0,0,0.0,2426,Background,0.6274054451488209,0.2651967496751149,0.7497002598242245,0.2651967496751149
TMEM150B,679,257,37.64445114135742,0.044023484,0.6273856123596766,0.26520324826672104,0.7497002598242245,2427,0,0,0.0,2427,Background,0.6273856123596766,0.26520324826672104,0.7497002598242245,0.26520324826672104
PTPN23,662,1739,41.943172454833984,0.043835267,0.6273352238218649,0.26521975939582154,0.7497002598242245,2428,0,0,0.0,2428,Background,0.6273352238218649,0.26521975939582154,0.7497002598242245,0.26521975939582154
H2AC21,610,134,33.78999328613281,0.043209862,0.6268445719266158,0.2653805616694423,0.7497002598242245,2429,0,0,0.0,2429,Background,0.6268445719266158,0.2653805616694423,0.7497002598242245,0.2653805616694423
H3C12,174,136,28.05999183654785,0.040848065,0.6268149253773301,0.26539027937402904,0.7497002598242245,2430,0,0,0.0,2430,Background,0.6268149253773301,0.26539027937402904,0.7497002598242245,0.26539027937402904
ACOT1,372,439,43.249900817871094,0.042117465,0.6266715460855571,0.2654372795541192,0.7497002598242245,2431,0,0,0.0,2431,Background,0.6266715460855571,0.2654372795541192,0.7497002598242245,0.2654372795541192
TRPM7,624,1884,41.636138916015625,0.043384194,0.6266399861745472,0.26544762555874224,0.7497002598242245,2432,0,0,0.0,2432,Background,0.6266399861745472,0.26544762555874224,0.7497002598242245,0.26544762555874224
RUNX1,633,516,40.92710876464844,0.043493524,0.6265773690202355,0.2654681533886173,0.7497002598242245,2433,0,0,0.0,2433,Background,0.6265773690202355,0.2654681533886173,0.7497002598242245,0.2654681533886173
ADGRA1,614,637,36.795902252197266,0.043259237,0.6265769905526449,0.2654682774643875,0.7497002598242245,2434,0,0,0.0,2434,Background,0.6265769905526449,0.2654682774643875,0.7497002598242245,0.2654682774643875
JDP2,722,170,37.07521438598633,0.044464722,0.6265440652968496,0.26547907170198354,0.7497002598242245,2435,0,0,0.0,2435,Background,0.6265440652968496,0.26547907170198354,0.7497002598242245,0.26547907170198354
PTGR1,629,338,41.70916748046875,0.0434447,0.6265005086343491,0.2654933516891099,0.7497002598242245,2436,0,0,0.0,2436,Background,0.6265005086343491,0.2654933516891099,0.7497002598242245,0.2654933516891099
NCAM2,643,843,41.545204162597656,0.043612074,0.6264642622454255,0.2655052353109667,0.7497002598242245,2437,0,0,0.0,2437,Background,0.6264642622454255,0.2655052353109667,0.7497002598242245,0.2655052353109667
SLC32A1,706,538,31.20496940612793,0.044302136,0.6262241677126259,0.26558395872805773,0.7497002598242245,2438,0,0,0.0,2438,Background,0.6262241677126259,0.26558395872805773,0.7497002598242245,0.26558395872805773
SPATA4,701,338,41.46942138671875,0.044249143,0.6259125981136399,0.265686135400661,0.7497002598242245,2439,0,0,0.0,2439,Background,0.6259125981136399,0.265686135400661,0.7497002598242245,0.265686135400661
PDE4A,641,923,41.678184509277344,0.04358504,0.6257774498260926,0.2657304623607223,0.7497002598242245,2440,0,0,0.0,2440,Background,0.6257774498260926,0.2657304623607223,0.7497002598242245,0.2657304623607223
OR2J1,120,330,42.69028854370117,0.039992824,0.6257069726533097,0.2657535794855239,0.7497002598242245,2441,0,0,0.0,2441,Background,0.6257069726533097,0.2657535794855239,0.7497002598242245,0.2657535794855239
POU2F1,686,803,41.68172454833984,0.044089135,0.6254440534440505,0.26583982826455377,0.7497002598242245,2442,0,0,0.0,2442,Background,0.6254440534440505,0.26583982826455377,0.7497002598242245,0.26583982826455377
CFAP184,642,715,38.7224006652832,0.043594524,0.6253114990329711,0.2658833171759702,0.7497002598242245,2443,0,0,0.0,2443,Background,0.6253114990329711,0.2658833171759702,0.7497002598242245,0.2658833171759702
RNF157,645,710,41.869354248046875,0.043627657,0.6248828451488205,0.26602397610560985,0.7497002598242245,2444,0,0,0.0,2444,Background,0.6248828451488205,0.26602397610560985,0.7497002598242245,0.26602397610560985
PPP1R14A,662,156,31.157690048217773,0.043821678,0.624617423821866,0.2661110906257216,0.7497002598242245,2445,0,0,0.0,2445,Background,0.624617423821866,0.2661110906257216,0.7497002598242245,0.2661110906257216
TRIM73,697,258,39.577613830566406,0.044200707,0.6245345977540686,0.2661382781094488,0.7497002598242245,2446,0,0,0.0,2446,Background,0.6245345977540686,0.2661382781094488,0.7497002598242245,0.2661382781094488
NRDC,630,1249,42.812957763671875,0.043446835,0.6244968760626648,0.2661506606419684,0.7497002598242245,2447,0,0,0.0,2447,Background,0.6244968760626648,0.2661506606419684,0.7497002598242245,0.2661506606419684
NLRP12,457,935,41.99675369262695,0.042369563,0.6243964342077821,0.26618363313454807,0.7497002598242245,2448,0,0,0.0,2448,Background,0.6243964342077821,0.26618363313454807,0.7497002598242245,0.26618363313454807
GALT,705,387,44.56756591796875,0.044282597,0.6243650157547687,0.266193947433887,0.7497002598242245,2449,0,0,0.0,2449,Background,0.6243650157547687,0.266193947433887,0.7497002598242245,0.266193947433887
OR5W2,179,329,41.61930847167969,0.040849943,0.6243633800779537,0.26619448441240656,0.7497002598242245,2450,0,0,0.0,2450,Background,0.6243633800779537,0.26619448441240656,0.7497002598242245,0.26619448441240656
KRT76,505,764,41.74909210205078,0.04249307,0.6243568816695649,0.2661966177889664,0.7497002598242245,2451,0,0,0.0,2451,Background,0.6243568816695649,0.2661966177889664,0.7497002598242245,0.2661966177889664
PCBP3,665,387,41.238712310791016,0.043853417,0.6242265568324009,0.26623940423933073,0.7497002598242245,2452,0,0,0.0,2452,Background,0.6242265568324009,0.26623940423933073,0.7497002598242245,0.26623940423933073
RNF41,724,317,37.741886138916016,0.044472806,0.624211422637981,0.26624437311458726,0.7497002598242245,2453,0,0,0.0,2453,Background,0.624211422637981,0.26624437311458726,0.7497002598242245,0.26624437311458726
LLGL1,687,1106,42.15929412841797,0.044093613,0.6242053700987196,0.2662463603040346,0.7497002598242245,2454,0,0,0.0,2454,Background,0.6242053700987196,0.2662463603040346,0.7497002598242245,0.2662463603040346
P2RY2,706,386,38.62351989746094,0.044290427,0.6238823677126262,0.26635242039182616,0.7497002598242245,2455,0,0,0.0,2455,Background,0.6238823677126262,0.26635242039182616,0.7497002598242245,0.26635242039182616
PALM,591,451,37.695186614990234,0.042943366,0.6231206054878424,0.26660263497093273,0.7497002598242245,2456,0,0,0.0,2456,Background,0.6231206054878424,0.26660263497093273,0.7497002598242245,0.26660263497093273
CRELD2,661,381,32.87114334106445,0.043801043,0.6227468343949868,0.2667254502969172,0.7497002598242245,2457,0,0,0.0,2457,Background,0.6227468343949868,0.2667254502969172,0.7497002598242245,0.2667254502969172
ATP7B,655,1281,42.321327209472656,0.04373177,0.6225390334296643,0.26679374280561285,0.7497002598242245,2458,0,0,0.0,2458,Background,0.6225390334296643,0.26679374280561285,0.7497002598242245,0.26679374280561285
MCM4,675,871,41.48881530761719,0.043955054,0.6224171152693122,0.26683381457146027,0.7497002598242245,2459,0,0,0.0,2459,Background,0.6224171152693122,0.26683381457146027,0.7497002598242245,0.26683381457146027
LFNG,649,394,31.957199096679688,0.043661423,0.6223052445663027,0.26687058663869223,0.7497002598242245,2460,0,0,0.0,2460,Background,0.6223052445663027,0.26687058663869223,0.7497002598242245,0.26687058663869223
SLC15A4,645,600,42.28528594970703,0.04361456,0.6222634451488198,0.2668843268266655,0.7497002598242245,2461,0,0,0.0,2461,Background,0.6222634451488198,0.2668843268266655,0.7497002598242245,0.2668843268266655
OR4F6,250,350,41.850738525390625,0.04143422,0.6218740159209,0.2670123560901994,0.7497002598242245,2462,0,0,0.0,2462,Background,0.6218740159209,0.2670123560901994,0.7497002598242245,0.2670123560901994
ATAD2,657,1488,41.93807220458984,0.043748952,0.621405734255738,0.2671663500466098,0.7497002598242245,2463,0,0,0.0,2463,Background,0.621405734255738,0.2671663500466098,0.7497002598242245,0.2671663500466098
S100A16,712,115,39.53775787353515,0.044339035,0.6214028532557633,0.26716729759929986,0.7497002598242245,2464,0,0,0.0,2464,Background,0.6214028532557633,0.26716729759929986,0.7497002598242245,0.26716729759929986
GPR142,314,387,36.13808822631836,0.041801788,0.6209642775408398,0.2673115636855783,0.7497002598242245,2465,0,0,0.0,2465,Background,0.6209642775408398,0.2673115636855783,0.7497002598242245,0.2673115636855783
FBXW10B,629,612,41.39054489135742,0.04341619,0.6207985086343487,0.26736610231802704,0.7497002598242245,2466,0,0,0.0,2466,Background,0.6207985086343487,0.26736610231802704,0.7497002598242245,0.26736610231802704
ATP6V1F,722,119,25.38521385192871,0.044434648,0.6205292652968499,0.2674546964128655,0.7497002598242245,2467,0,0,0.0,2467,Background,0.6205292652968499,0.2674546964128655,0.7497002598242245,0.2674546964128655
MED31,702,131,38.935794830322266,0.044231948,0.620407402816854,0.26749479993585024,0.7497002598242245,2468,0,0,0.0,2468,Background,0.620407402816854,0.26749479993585024,0.7497002598242245,0.26749479993585024
GPR17,717,362,39.940452575683594,0.044383835,0.6203124677249122,0.2675260440701852,0.7497002598242245,2469,0,0,0.0,2469,Background,0.6203124677249122,0.2675260440701852,0.7497002598242245,0.2675260440701852
CEP72,605,703,41.55406188964844,0.043112766,0.6202447784974293,0.26754832242848503,0.7497002598242245,2470,0,0,0.0,2470,Background,0.6202447784974293,0.26754832242848503,0.7497002598242245,0.26754832242848503
JAK2,669,1154,44.485137939453125,0.04387777,0.6201828736827938,0.26756869779870346,0.7497002598242245,2471,0,0,0.0,2471,Background,0.6201828736827938,0.26756869779870346,0.7497002598242245,0.26756869779870346
AHCY,688,432,36.3709602355957,0.04408366,0.6200851416799241,0.2676008669333294,0.7497002598242245,2472,0,0,0.0,2472,Background,0.6200851416799241,0.2676008669333294,0.7497002598242245,0.2676008669333294
OR52W1,600,329,41.93520736694336,0.043046955,0.6200618956505601,0.2676085188045346,0.7497002598242245,2473,0,0,0.0,2473,Background,0.6200618956505601,0.2676085188045346,0.7497002598242245,0.2676085188045346
STX2,689,298,41.609039306640625,0.044092853,0.6197987512913713,0.26769514544872514,0.7497002598242245,2474,0,0,0.0,2474,Background,0.6197987512913713,0.26769514544872514,0.7497002598242245,0.26769514544872514
SAPCD1,603,191,34.6254768371582,0.043081883,0.6192405305307749,0.2678789574822451,0.7497002598242245,2475,0,0,0.0,2475,Background,0.6192405305307749,0.2678789574822451,0.7497002598242245,0.2678789574822451
DGAT1,684,509,40.22027587890625,0.044035517,0.6190030529315423,0.2679571738450626,0.7497002598242245,2476,0,0,0.0,2476,Background,0.6190030529315423,0.2679571738450626,0.7497002598242245,0.2679571738450626
SPACA6,680,349,39.892974853515625,0.0439922,0.6189614641111937,0.2679708728519208,0.7497002598242245,2477,0,0,0.0,2477,Background,0.6189614641111937,0.2679708728519208,0.7497002598242245,0.2679708728519208
KCNMA1,663,1220,38.08238220214844,0.043802608,0.6185521201769419,0.26810572610814276,0.7497002598242245,2478,0,0,0.0,2478,Background,0.6185521201769419,0.26810572610814276,0.7497002598242245,0.26810572610814276
NDUFAB1,711,159,34.07537841796875,0.044314403,0.6184992419667523,0.2681231486661885,0.7497002598242245,2479,0,0,0.0,2479,Background,0.6184992419667523,0.2681231486661885,0.7497002598242245,0.2681231486661885
ARHGAP45,629,1225,37.921756744384766,0.043404467,0.618453908634349,0.26813808575655573,0.7497002598242245,2480,0,0,0.0,2480,Background,0.618453908634349,0.26813808575655573,0.7497002598242245,0.26813808575655573
GID8,715,229,29.06157684326172,0.044354185,0.6183899696113451,0.26815915403426116,0.7497002598242245,2481,0,0,0.0,2481,Background,0.6183899696113451,0.26815915403426116,0.7497002598242245,0.26815915403426116
KCNJ4,685,457,30.04054832458496,0.044043023,0.6183606086985052,0.2681688289038748,0.7497002598242245,2482,0,0,0.0,2482,Background,0.6183606086985052,0.2681688289038748,0.7497002598242245,0.2681688289038748
ACADS,668,423,41.69868087768555,0.04385701,0.6182519361756789,0.2682046396896085,0.7497002598242245,2483,0,0,0.0,2483,Background,0.6182519361756789,0.2682046396896085,0.7497002598242245,0.2682046396896085
MYL2,680,173,29.040096282958984,0.043988608,0.618243064111193,0.268207563401485,0.7497002598242245,2484,0,0,0.0,2484,Background,0.618243064111193,0.268207563401485,0.7497002598242245,0.268207563401485
IGF1R,653,1416,41.68501281738281,0.043684486,0.6176729105850223,0.2683954861732746,0.7497002598242245,2485,0,0,0.0,2485,Background,0.6176729105850223,0.2683954861732746,0.7497002598242245,0.2683954861732746
ACBD7,632,98,39.43217849731445,0.043436773,0.6176405290666709,0.2684061611181349,0.7497002598242245,2486,0,0,0.0,2486,Background,0.6176405290666709,0.2684061611181349,0.7497002598242245,0.2684061611181349
ABCA12,656,2615,41.60523986816406,0.043718364,0.617570371590255,0.2684292900801467,0.7497002598242245,2487,0,0,0.0,2487,Background,0.617570371590255,0.2684292900801467,0.7497002598242245,0.2684292900801467
RCAN1,624,260,41.77857971191406,0.043338366,0.6174743861745476,0.2684609354163554,0.7497002598242245,2488,0,0,0.0,2488,Background,0.6174743861745476,0.2684609354163554,0.7497002598242245,0.2684609354163554
ANKDD1B,395,553,41.1906623840332,0.0421111,0.6173453524381246,0.2685034793759955,0.7497002598242245,2489,0,0,0.0,2489,Background,0.6173453524381246,0.2685034793759955,0.7497002598242245,0.2685034793759955
GSK3B,699,435,41.452301025390625,0.044183172,0.6168640824759943,0.2686621897047858,0.7497002598242245,2490,0,0,0.0,2490,Background,0.6168640824759943,0.2686621897047858,0.7497002598242245,0.2686621897047858
OPN1MW,633,410,40.40848922729492,0.043443598,0.6165921690202358,0.26875188053285426,0.7497002598242245,2491,0,0,0.0,2491,Background,0.6165921690202358,0.26875188053285426,0.7497002598242245,0.26875188053285426
NKX6-2,625,281,32.251197814941406,0.04334563,0.6164673042927588,0.2687930722822717,0.7497002598242245,2492,0,0,0.0,2492,Background,0.6164673042927588,0.2687930722822717,0.7497002598242245,0.2687930722822717
C8orf33,652,249,40.89069747924805,0.043666735,0.6164259661500456,0.26880671006204354,0.7497002598242245,2493,0,0,0.0,2493,Background,0.6164259661500456,0.26880671006204354,0.7497002598242245,0.26880671006204354
TECPR1,657,1207,41.83308792114258,0.043724027,0.6164207342557376,0.2688084361300729,0.7497002598242245,2494,0,0,0.0,2494,Background,0.6164207342557376,0.2688084361300729,0.7497002598242245,0.2688084361300729
MPND,628,498,41.34015274047851,0.043381922,0.616381344548364,0.26882143147088394,0.7497002598242245,2495,0,0,0.0,2495,Background,0.616381344548364,0.26882143147088394,0.7497002598242245,0.26882143147088394
FAM163B,682,202,31.94491195678711,0.04399943,0.616087077048967,0.2689185253541204,0.7497002598242245,2496,0,0,0.0,2496,Background,0.616087077048967,0.2689185253541204,0.7497002598242245,0.2689185253541204
PACS2,599,937,41.569671630859375,0.043013874,0.6160610416444847,0.2689271166120469,0.7497002598242245,2497,0,0,0.0,2497,Background,0.6160610416444847,0.2689271166120469,0.7497002598242245,0.2689271166120469
CGNL1,675,1440,41.61819076538086,0.043922767,0.6159597152693125,0.26896055397137586,0.7497002598242245,2498,0,0,0.0,2498,Background,0.6159597152693125,0.26896055397137586,0.7497002598242245,0.26896055397137586
PPP1R16B,678,574,39.9942512512207,0.043953374,0.6155357538600705,0.26910048242703544,0.7497002598242245,2499,0,0,0.0,2499,Background,0.6155357538600705,0.26910048242703544,0.7497002598242245,0.26910048242703544
TMEM30B,702,352,30.36426544189453,0.044205707,0.6151592028168534,0.26922479371598473,0.7497002598242245,2500,0,0,0.0,2500,Background,0.6151592028168534,0.26922479371598473,0.7497002598242245,0.26922479371598473
MAP7D1,665,872,40.23002624511719,0.043807957,0.6151345568324015,0.2692329311313717,0.7497002598242245,2501,0,0,0.0,2501,Background,0.6151345568324015,0.2692329311313717,0.7497002598242245,0.2692329311313717
RNF121,719,329,41.73902130126953,0.044377644,0.6150834986365052,0.2692497895134681,0.7497002598242245,2502,0,0,0.0,2502,Background,0.6150834986365052,0.2692497895134681,0.7497002598242245,0.2692497895134681
C8orf48,482,349,41.844871520996094,0.04237047,0.6148403002424658,0.26933009596358715,0.7497002598242245,2503,0,0,0.0,2503,Background,0.6148403002424658,0.26933009596358715,0.7497002598242245,0.26933009596358715
ACR,665,534,41.214630126953125,0.04380399,0.6143411568324014,0.2694949555347915,0.7497002598242245,2504,0,0,0.0,2504,Background,0.6143411568324014,0.2694949555347915,0.7497002598242245,0.2694949555347915
TEDDM1,401,296,42.57124328613281,0.042104416,0.6142381747748494,0.2695289752543769,0.7497002598242245,2505,0,0,0.0,2505,Background,0.6142381747748494,0.2695289752543769,0.7497002598242245,0.2695289752543769
OR2T8,154,322,45.31020736694336,0.04027549,0.6142297750616842,0.2695317501616655,0.7497002598242245,2506,0,0,0.0,2506,Background,0.6142297750616842,0.2695317501616655,0.7497002598242245,0.2695317501616655
NEUROG1,713,247,33.693817138671875,0.044312827,0.6141427215545114,0.2695605097738256,0.7497002598242245,2507,0,0,0.0,2507,Background,0.6141427215545114,0.2695605097738256,0.7497002598242245,0.2695605097738256
CNTN1,677,1026,41.68913269042969,0.04393547,0.614131906306184,0.2695640828831186,0.7497002598242245,2508,0,0,0.0,2508,Background,0.614131906306184,0.2695640828831186,0.7497002598242245,0.2695640828831186
HSFX3,291,306,44.00482940673828,0.04158363,0.6140492777311026,0.269591382247113,0.7497002598242245,2509,0,0,0.0,2509,Background,0.6140492777311026,0.269591382247113,0.7497002598242245,0.269591382247113
TCTA,710,104,39.36637115478515,0.04427788,0.6132217026716749,0.26986487824833144,0.7497002598242245,2510,0,0,0.0,2510,Background,0.6132217026716749,0.26986487824833144,0.7497002598242245,0.26986487824833144
CNEP1R1,709,142,24.7735595703125,0.044267353,0.6131476504286761,0.26988935771261235,0.7497002598242245,2511,0,0,0.0,2511,Background,0.6131476504286761,0.26988935771261235,0.7497002598242245,0.26988935771261235
SPDYA,693,333,41.22006607055664,0.044101782,0.6131306351028876,0.269894982629191,0.7497002598242245,2512,0,0,0.0,2512,Background,0.6131306351028876,0.269894982629191,0.7497002598242245,0.269894982629191
OR10J5,433,315,41.57029724121094,0.04220663,0.6130191259683309,0.26993184670692416,0.7497002598242245,2513,0,0,0.0,2513,Background,0.6130191259683309,0.26993184670692416,0.7497002598242245,0.26993184670692416
C13orf42,696,391,39.00996017456055,0.044131417,0.6127650819948746,0.27001584113594246,0.7497002598242245,2514,0,0,0.0,2514,Background,0.6127650819948746,0.27001584113594246,0.7497002598242245,0.27001584113594246
MTHFD1L,608,1000,41.01264190673828,0.043113787,0.6127383558245283,0.2700246783562328,0.7497002598242245,2515,0,0,0.0,2515,Background,0.6127383558245283,0.2700246783562328,0.7497002598242245,0.2700246783562328
DRD4,572,445,32.61932373046875,0.04263061,0.6125946608926499,0.270072194706346,0.7497002598242245,2516,0,0,0.0,2516,Background,0.6125946608926499,0.270072194706346,0.7497002598242245,0.270072194706346
ARL13A,606,266,41.15675735473633,0.04308693,0.6125010099104252,0.27010316501494314,0.7497002598242245,2517,0,0,0.0,2517,Background,0.6125010099104252,0.27010316501494314,0.7497002598242245,0.27010316501494314
ANO7,342,906,40.23387908935547,0.041836943,0.6124257013155154,0.2701280707987074,0.7497002598242245,2518,0,0,0.0,2518,Background,0.6124257013155154,0.2701280707987074,0.7497002598242245,0.2701280707987074
SLC66A1,707,325,41.36383056640625,0.04424057,0.6118666677040265,0.27031298826220723,0.7497002598242245,2519,0,0,0.0,2519,Background,0.6118666677040265,0.27031298826220723,0.7497002598242245,0.27031298826220723
APOLD1,698,266,40.604736328125,0.044146895,0.6116882032689521,0.2703720341551937,0.7497002598242245,2520,0,0,0.0,2520,Background,0.6116882032689521,0.2703720341551937,0.7497002598242245,0.2703720341551937
TCAF2,643,957,43.9649658203125,0.043537576,0.6115646622454257,0.2704129121255149,0.7497002598242245,2521,0,0,0.0,2521,Background,0.6115646622454257,0.2704129121255149,0.7497002598242245,0.2704129121255149
