gene,taxa_count,codon_length,max_lrt,psi_score,z_score,p_value,fdr_q,rank_track_b,is_golden_hypercube,num_pos_clades,delta_harm,composite_rank,tier
MARCHF2,707,248,38.383914947509766,0.03900447,0.60718673,0.5437269946140655,0.999998338402474,2101,0,0,0.0,2101,Unassociated Background
CDCA4,664,262,37.57864761352539,0.039003503,0.6070514,0.5438168198213711,0.999998338402474,2102,0,0,0.0,2102,Unassociated Background
SPTAN1,671,2495,41.77085876464844,0.039003182,0.6070066,0.5438465258623666,0.999998338402474,2103,0,0,0.0,2103,Unassociated Background
C2orf15,606,98,40.86279296875,0.03900286,0.60696185,0.5438762327105304,0.999998338402474,2104,0,0,0.0,2104,Unassociated Background
SAMD9,475,1622,41.97797775268555,0.03900154,0.606777,0.5439989056196713,0.999998338402474,2105,0,0,0.0,2105,Unassociated Background
DOK7,599,669,38.03329849243164,0.03900034,0.6066094,0.5441101578311851,0.999998338402474,2106,0,0,0.0,2106,Unassociated Background
OR13J1,523,349,41.40255355834961,0.038999062,0.6064308,0.5442287021500981,0.999998338402474,2107,0,0,0.0,2107,Unassociated Background
FOXJ2,694,626,41.68455505371094,0.03899732,0.60618716,0.5443904749211016,0.999998338402474,2108,0,0,0.0,2108,Unassociated Background
CREB3L3,604,510,41.21713638305664,0.038991537,0.60537916,0.5449270920003854,0.999998338402474,2109,0,0,0.0,2109,Unassociated Background
DDX50,660,751,41.67091751098633,0.038988493,0.60495377,0.5452097171446,0.999998338402474,2110,0,0,0.0,2110,Unassociated Background
MPPE1,689,431,40.96744155883789,0.03898605,0.6046123,0.5454366381328504,0.999998338402474,2111,0,0,0.0,2111,Unassociated Background
ITM2C,694,283,36.973270416259766,0.03898399,0.60432434,0.5456280264927915,0.999998338402474,2112,0,0,0.0,2112,Unassociated Background
STIM1,682,727,41.68864440917969,0.03898389,0.6043103,0.5456373768913862,0.999998338402474,2113,0,0,0.0,2113,Unassociated Background
C5orf52,641,171,41.93336486816406,0.038982607,0.6041312,0.5457564033164466,0.999998338402474,2114,0,0,0.0,2114,Unassociated Background
ITLN1,173,330,40.2251091003418,0.038982093,0.60405934,0.5458041918484884,0.999998338402474,2115,0,0,0.0,2115,Unassociated Background
FRMPD2,576,1347,42.749412536621094,0.03898165,0.6039974,0.5458453645612207,0.999998338402474,2116,0,0,0.0,2116,Unassociated Background
TRMT44,595,1128,41.37905502319336,0.038981427,0.6039662,0.5458661298244396,0.999998338402474,2117,0,0,0.0,2117,Unassociated Background
TRUB2,689,357,36.84477615356445,0.03897786,0.60346794,0.5461974362828976,0.999998338402474,2118,0,0,0.0,2118,Unassociated Background
DMXL1,659,3043,44.47044372558594,0.038972963,0.6027833,0.5466528429424324,0.999998338402474,2119,0,0,0.0,2119,Unassociated Background
MTHFD2L,683,367,41.982791900634766,0.038972244,0.6026828,0.5467197067234026,0.999998338402474,2120,0,0,0.0,2120,Unassociated Background
TALDO1,670,341,38.36376953125,0.03897059,0.6024517,0.5468735167208039,0.999998338402474,2121,0,0,0.0,2121,Unassociated Background
UNC5C,673,941,41.56769943237305,0.038960382,0.60102516,0.5478232258819538,0.999998338402474,2122,0,0,0.0,2122,Unassociated Background
THOC2,629,1603,41.49367904663086,0.038959205,0.60086066,0.5479328005963138,0.999998338402474,2123,0,0,0.0,2123,Unassociated Background
CIDEB,711,225,38.252132415771484,0.038956612,0.60049826,0.548174220785328,0.999998338402474,2124,0,0,0.0,2124,Unassociated Background
CTSH,675,347,43.16781234741211,0.038954947,0.60026556,0.5483292656614778,0.999998338402474,2125,0,0,0.0,2125,Unassociated Background
TMEM87B,671,598,41.640804290771484,0.03895173,0.5998157,0.548629051363047,0.999998338402474,2126,0,0,0.0,2126,Unassociated Background
ADORA2B,711,338,36.3725471496582,0.038949676,0.59952885,0.5488202780013667,0.999998338402474,2127,0,0,0.0,2127,Unassociated Background
MCM7,721,391,41.92359924316406,0.038943827,0.5987115,0.549365293336463,0.999998338402474,2128,0,0,0.0,2128,Unassociated Background
SIAH2,691,347,30.814050674438477,0.03894098,0.59831375,0.5496306044106929,0.999998338402474,2129,0,0,0.0,2129,Unassociated Background
NIPBL,675,2846,41.59172058105469,0.03894097,0.5983122,0.54963163826535,0.999998338402474,2130,0,0,0.0,2130,Unassociated Background
MAT1A,712,396,41.531402587890625,0.038935125,0.5974953,0.5501767323491915,0.999998338402474,2131,0,0,0.0,2131,Unassociated Background
PTGER1,665,427,41.06098175048828,0.038934726,0.5974396,0.5502139301530256,0.999998338402474,2132,0,0,0.0,2132,Unassociated Background
NDUFA4,718,92,38.30828857421875,0.038931776,0.59702724,0.5504891925961015,0.999998338402474,2133,0,0,0.0,2133,Unassociated Background
NECAB2,627,414,39.06021499633789,0.03892972,0.5967399,0.5506810569301692,0.999998338402474,2134,0,0,0.0,2134,Unassociated Background
FGF9,716,210,36.82498550415039,0.038928464,0.5965644,0.550798237310143,0.999998338402474,2135,0,0,0.0,2135,Unassociated Background
TULP1,653,617,35.72979736328125,0.03892537,0.5961318,0.5510871807393753,0.999998338402474,2136,0,0,0.0,2136,Unassociated Background
UBALD1,685,185,33.7952995300293,0.03892437,0.59599227,0.5511803926364389,0.999998338402474,2137,0,0,0.0,2137,Unassociated Background
RTF1,653,723,41.651329040527344,0.03892404,0.59594595,0.5512113322585579,0.999998338402474,2138,0,0,0.0,2138,Unassociated Background
TMPRSS6,649,833,40.889488220214844,0.03892356,0.59587926,0.5512558915931816,0.999998338402474,2139,0,0,0.0,2139,Unassociated Background
SERF2,638,135,39.086307525634766,0.038917754,0.5950676,0.5517982715793615,0.999998338402474,2140,0,0,0.0,2140,Unassociated Background
SALL4,659,1173,41.264862060546875,0.038917147,0.59498274,0.5518550061922001,0.999998338402474,2141,0,0,0.0,2141,Unassociated Background
SIN3B,641,1172,41.334228515625,0.038917035,0.5949671,0.5518654450355802,0.999998338402474,2142,0,0,0.0,2142,Unassociated Background
DEPDC4,111,494,41.50355529785156,0.03891645,0.5948854,0.5519200712518604,0.999998338402474,2143,0,0,0.0,2143,Unassociated Background
SGSM1,562,1119,41.80613708496094,0.038916316,0.5948667,0.551932582662759,0.999998338402474,2144,0,0,0.0,2144,Unassociated Background
AGO1,712,864,26.303112030029297,0.03891598,0.5948198,0.5519639414925983,0.999998338402474,2145,0,0,0.0,2145,Unassociated Background
DLG4,687,790,41.50711441040039,0.038913857,0.5945231,0.552162315326123,0.999998338402474,2146,0,0,0.0,2146,Unassociated Background
EFL1,627,1152,41.63072967529297,0.03891364,0.59449285,0.5521825212943334,0.999998338402474,2147,0,0,0.0,2147,Unassociated Background
TEX52,690,314,34.229251861572266,0.038913593,0.5944861,0.552187024843622,0.999998338402474,2148,0,0,0.0,2148,Unassociated Background
ANKRD40CL,484,118,40.15985107421875,0.038909152,0.5938655,0.552602066411054,0.999998338402474,2149,0,0,0.0,2149,Unassociated Background
GRM5,642,1279,41.58652114868164,0.03890812,0.5937213,0.5526985540005844,0.999998338402474,2150,0,0,0.0,2150,Unassociated Background
ALDH1B1,501,520,41.77251052856445,0.03890619,0.5934516,0.5528789521362987,0.999998338402474,2151,0,0,0.0,2151,Unassociated Background
KRT72,623,558,39.651973724365234,0.038903162,0.59302837,0.5531621684374322,0.999998338402474,2152,0,0,0.0,2152,Unassociated Background
SIRT2,665,406,41.0557861328125,0.03890206,0.5928742,0.5532653261296452,0.999998338402474,2153,0,0,0.0,2153,Unassociated Background
CHCHD2,595,164,39.338722229003906,0.038899336,0.59249365,0.5535200694647833,0.999998338402474,2154,0,0,0.0,2154,Unassociated Background
UBE2D3,672,162,41.31428909301758,0.03889931,0.59249,0.5535225034683224,0.999998338402474,2155,0,0,0.0,2155,Unassociated Background
CECR2,616,1532,41.20941925048828,0.03889817,0.5923307,0.5536291658540482,0.999998338402474,2156,0,0,0.0,2156,Unassociated Background
GLRA2,674,458,41.172210693359375,0.038894095,0.5917611,0.5540105671899533,0.999998338402474,2157,0,0,0.0,2157,Unassociated Background
NANOG,576,414,41.704505920410156,0.038892586,0.5915503,0.5541517693786162,0.999998338402474,2158,0,0,0.0,2158,Unassociated Background
H2AC20,608,130,29.833227157592773,0.038892306,0.59151125,0.5541779198647754,0.999998338402474,2159,0,0,0.0,2159,Unassociated Background
CATSPERD,543,880,42.31005096435547,0.03889,0.59118897,0.5543938141965212,0.999998338402474,2160,0,0,0.0,2160,Unassociated Background
NUP210,596,1955,41.610042572021484,0.03888855,0.59098643,0.5545295128764711,0.999998338402474,2161,0,0,0.0,2161,Unassociated Background
FKBP1A,719,94,38.48329162597656,0.038886707,0.59072876,0.5547021747866252,0.999998338402474,2162,0,0,0.0,2162,Unassociated Background
NFATC1,637,862,37.60007858276367,0.038884737,0.5904533,0.5548867679691869,0.999998338402474,2163,0,0,0.0,2163,Unassociated Background
DNAJB6,680,411,41.93940734863281,0.038880404,0.58984786,0.5552926509327946,0.999998338402474,2164,0,0,0.0,2164,Unassociated Background
NAA80,558,326,41.216583251953125,0.038879488,0.5897198,0.5553785370579194,0.999998338402474,2165,0,0,0.0,2165,Unassociated Background
OGFOD3,656,365,39.416622161865234,0.03887681,0.58934546,0.5556295583529252,0.999998338402474,2166,0,0,0.0,2166,Unassociated Background
GARIN1A,709,327,45.74958801269531,0.038872626,0.5887608,0.556021750025754,0.999998338402474,2167,0,0,0.0,2167,Unassociated Background
ICOSLG,673,415,40.323760986328125,0.03887055,0.58847076,0.5562163566340597,0.999998338402474,2168,0,0,0.0,2168,Unassociated Background
DLGAP1,620,1005,41.566261291503906,0.038868498,0.58818394,0.5564088362799292,0.999998338402474,2169,0,0,0.0,2169,Unassociated Background
STARD5,661,242,39.914283752441406,0.038868427,0.58817405,0.5564154768472304,0.999998338402474,2170,0,0,0.0,2170,Unassociated Background
SLC19A1,687,496,41.56123733520508,0.03886584,0.5878122,0.5566583641428433,0.999998338402474,2171,0,0,0.0,2171,Unassociated Background
SLC1A6,681,564,41.895591735839844,0.038865827,0.58781064,0.5566594044565232,0.999998338402474,2172,0,0,0.0,2172,Unassociated Background
COX20,712,136,41.401329040527344,0.038865644,0.5877851,0.5566765297563729,0.999998338402474,2173,0,0,0.0,2173,Unassociated Background
NDE1,676,368,40.98708724975586,0.03886512,0.5877117,0.5567258264454487,0.999998338402474,2174,0,0,0.0,2174,Unassociated Background
EFHD1,675,271,39.54298400878906,0.038864724,0.5876565,0.5567628803898905,0.999998338402474,2175,0,0,0.0,2175,Unassociated Background
QRICH1,708,817,41.503082275390625,0.038863324,0.58746076,0.5568942995316921,0.999998338402474,2176,0,0,0.0,2176,Unassociated Background
SLC6A8,579,686,34.24343490600586,0.038862817,0.58738995,0.5569418446490851,0.999998338402474,2177,0,0,0.0,2177,Unassociated Background
ULBP3,91,293,41.78419876098633,0.038861685,0.5872317,0.5570481079308406,0.999998338402474,2178,0,0,0.0,2178,Unassociated Background
POU3F2,638,503,40.607208251953125,0.038860407,0.5870531,0.5571680311996978,0.999998338402474,2179,0,0,0.0,2179,Unassociated Background
SYDE1,673,786,41.35088348388672,0.03885968,0.5869516,0.5572362041363601,0.999998338402474,2180,0,0,0.0,2180,Unassociated Background
RNF227,664,214,41.772438049316406,0.038858425,0.58677614,0.5573540652286162,0.999998338402474,2181,0,0,0.0,2181,Unassociated Background
CFAP107,696,196,39.32048416137695,0.038857773,0.586685,0.5574152825205123,0.999998338402474,2182,0,0,0.0,2182,Unassociated Background
RAP1GAP2,614,807,41.20463562011719,0.038855914,0.58642524,0.5575897837747437,0.999998338402474,2183,0,0,0.0,2183,Unassociated Background
RNF216,648,894,41.397377014160156,0.038855154,0.586319,0.5576611455480451,0.999998338402474,2184,0,0,0.0,2184,Unassociated Background
OOEP,576,177,33.89539337158203,0.038854808,0.58627063,0.5576936642834822,0.999998338402474,2185,0,0,0.0,2185,Unassociated Background
AGBL4,600,514,41.499595642089844,0.038853474,0.58608425,0.5578189020714164,0.999998338402474,2186,0,0,0.0,2186,Unassociated Background
C2CD4C,656,449,37.211517333984375,0.038852874,0.5860004,0.5578752575314868,0.999998338402474,2187,0,0,0.0,2187,Unassociated Background
ATL1,667,562,41.46609878540039,0.038850956,0.5857323,0.5580554373462064,0.999998338402474,2188,0,0,0.0,2188,Unassociated Background
F11,619,648,42.09038543701172,0.038850874,0.58572084,0.5580631290663391,0.999998338402474,2189,0,0,0.0,2189,Unassociated Background
TPI1,655,295,41.479042053222656,0.038849887,0.58558285,0.5581558744377444,0.999998338402474,2190,0,0,0.0,2190,Unassociated Background
TTYH2,641,583,40.69365692138672,0.03884886,0.58543915,0.5582524738043716,0.999998338402474,2191,0,0,0.0,2191,Unassociated Background
ARC,681,421,36.110687255859375,0.038847834,0.585296,0.5583487206580504,0.999998338402474,2192,0,0,0.0,2192,Unassociated Background
SH3D21,627,999,44.483741760253906,0.038846016,0.58504194,0.558519516566907,0.999998338402474,2193,0,0,0.0,2193,Unassociated Background
U2AF2,646,512,25.384069442749023,0.03884524,0.58493364,0.558592338965662,0.999998338402474,2194,0,0,0.0,2194,Unassociated Background
TUBGCP6,592,2003,41.939056396484375,0.03884383,0.58473635,0.5587250102277317,0.999998338402474,2195,0,0,0.0,2195,Unassociated Background
ABI1,706,404,41.2738037109375,0.03884292,0.58460927,0.5588104730547887,0.999998338402474,2196,0,0,0.0,2196,Unassociated Background
MIB1,674,1013,41.615753173828125,0.038841583,0.5844224,0.558936153425111,0.999998338402474,2197,0,0,0.0,2197,Unassociated Background
CCDC125,625,565,41.6954231262207,0.038841132,0.5843594,0.5589785310492634,0.999998338402474,2198,0,0,0.0,2198,Unassociated Background
GYPB,289,105,37.7401237487793,0.038839743,0.5841652,0.5591091617724612,0.999998338402474,2199,0,0,0.0,2199,Unassociated Background
SMIM13,672,97,41.37432861328125,0.038838513,0.5839934,0.559224769090267,0.999998338402474,2200,0,0,0.0,2200,Unassociated Background
LANCL2,697,460,41.386322021484375,0.038834464,0.5834275,0.559605557257104,0.999998338402474,2201,0,0,0.0,2201,Unassociated Background
TNFRSF14,396,336,38.85963821411133,0.038833104,0.58323747,0.5597334507102861,0.999998338402474,2202,0,0,0.0,2202,Unassociated Background
GDF10,688,537,40.40339660644531,0.038832854,0.58320254,0.5597569608986428,0.999998338402474,2203,0,0,0.0,2203,Unassociated Background
HOXB4,663,271,29.183818817138672,0.038832776,0.58319163,0.559764302915665,0.999998338402474,2204,0,0,0.0,2204,Unassociated Background
PPP1R13B,676,1116,41.79233932495117,0.038832493,0.58315206,0.559790943194735,0.999998338402474,2205,0,0,0.0,2205,Unassociated Background
GPER1,664,395,38.20828628540039,0.038832378,0.5831359,0.559801816135917,0.999998338402474,2206,0,0,0.0,2206,Unassociated Background
PSMA5,715,241,20.285062789916992,0.03882842,0.582583,0.560174045408588,0.999998338402474,2207,0,0,0.0,2207,Unassociated Background
PLXDC2,654,549,41.118160247802734,0.03882789,0.58250856,0.5602241747044443,0.999998338402474,2208,0,0,0.0,2208,Unassociated Background
UPK3A,692,306,40.1165657043457,0.03882552,0.58217746,0.5604471539904029,0.999998338402474,2209,0,0,0.0,2209,Unassociated Background
ABCA12,656,2615,41.60523986816406,0.03882425,0.5819999,0.560566749609183,0.999998338402474,2210,0,0,0.0,2210,Unassociated Background
EXOC3L2,581,845,41.60957336425781,0.038817782,0.5810961,0.5611756784024822,0.999998338402474,2211,0,0,0.0,2211,Unassociated Background
DLG2,502,969,41.67931365966797,0.038815647,0.5807978,0.5613767437325763,0.999998338402474,2212,0,0,0.0,2212,Unassociated Background
RAB40C,679,287,35.66770935058594,0.03881483,0.58068377,0.5614536036810232,0.999998338402474,2213,0,0,0.0,2213,Unassociated Background
LHFPL4,718,268,38.34260177612305,0.038814627,0.58065516,0.5614728897778242,0.999998338402474,2214,0,0,0.0,2214,Unassociated Background
FAM220A,642,292,37.71865463256836,0.03881411,0.5805828,0.5615216689608648,0.999998338402474,2215,0,0,0.0,2215,Unassociated Background
FBXW10,611,854,41.663818359375,0.038808856,0.5798487,0.56201664839105,0.999998338402474,2216,0,0,0.0,2216,Unassociated Background
CCDC124,699,234,34.965049743652344,0.03880733,0.57963526,0.5621606081568346,0.999998338402474,2217,0,0,0.0,2217,Unassociated Background
MAN1C1,674,656,41.202552795410156,0.03880708,0.57960033,0.5621841676363191,0.999998338402474,2218,0,0,0.0,2218,Unassociated Background
DIRAS1,694,203,29.655519485473633,0.03880669,0.5795462,0.562220673710426,0.999998338402474,2219,0,0,0.0,2219,Unassociated Background
TRAPPC9,609,1174,40.78482437133789,0.038805112,0.57932544,0.5623696046236009,0.999998338402474,2220,0,0,0.0,2220,Unassociated Background
PLEKHB1,726,237,37.491085052490234,0.0388047,0.5792677,0.5624085694453245,0.999998338402474,2221,0,0,0.0,2221,Unassociated Background
SLC36A1,681,478,37.805320739746094,0.03880391,0.5791573,0.562483044537357,0.999998338402474,2222,0,0,0.0,2222,Unassociated Background
OR5M8,179,330,41.52629089355469,0.038803786,0.5791401,0.5624946264049661,0.999998338402474,2223,0,0,0.0,2223,Unassociated Background
RBSN,678,949,41.34288787841797,0.038803015,0.57903236,0.5625673374263156,0.999998338402474,2224,0,0,0.0,2224,Unassociated Background
C1QTNF9B,662,336,40.51948547363281,0.03880144,0.5788121,0.5627159506657591,0.999998338402474,2225,0,0,0.0,2225,Unassociated Background
CIRBP,704,179,43.4369010925293,0.038798776,0.5784399,0.5629671682071927,0.999998338402474,2226,0,0,0.0,2226,Unassociated Background
TIMM23B,715,193,41.25823211669922,0.03879756,0.57827014,0.5630817526315941,0.999998338402474,2227,0,0,0.0,2227,Unassociated Background
COG7,652,807,41.59779357910156,0.038795337,0.57795936,0.563291558178109,0.999998338402474,2228,0,0,0.0,2228,Unassociated Background
SAFB2,570,1049,44.31416320800781,0.0387925,0.57756263,0.5635594429591739,0.999998338402474,2229,0,0,0.0,2229,Unassociated Background
APC2,595,2555,40.818458557128906,0.03879058,0.5772945,0.5637405092334177,0.999998338402474,2230,0,0,0.0,2230,Unassociated Background
SPG7,645,862,39.70806121826172,0.038790546,0.5772898,0.5637436896163139,0.999998338402474,2231,0,0,0.0,2231,Unassociated Background
FOXD4L6,617,467,39.072296142578125,0.038790405,0.57727003,0.5637570553705902,0.999998338402474,2232,0,0,0.0,2232,Unassociated Background
TFAP2E,668,498,39.98385238647461,0.03878975,0.5771784,0.5638189343611273,0.999998338402474,2233,0,0,0.0,2233,Unassociated Background
ADK,630,364,41.6136589050293,0.03878943,0.57713366,0.5638491705035567,0.999998338402474,2234,0,0,0.0,2234,Unassociated Background
LENEP,697,74,29.148216247558594,0.038784787,0.5764849,0.564287460806641,0.999998338402474,2235,0,0,0.0,2235,Unassociated Background
GPAT2,673,837,42.86210250854492,0.038783506,0.5763058,0.5644084987297886,0.999998338402474,2236,0,0,0.0,2236,Unassociated Background
GNG7,676,69,35.07796859741211,0.038783293,0.5762762,0.5644285185189526,0.999998338402474,2237,0,0,0.0,2237,Unassociated Background
KRT7,593,561,40.641571044921875,0.03878143,0.57601583,0.5646044817884055,0.999998338402474,2238,0,0,0.0,2238,Unassociated Background
DENND5B,647,1300,43.28948974609375,0.038780663,0.5759086,0.5646769615134778,0.999998338402474,2239,0,0,0.0,2239,Unassociated Background
ATP2B2,670,1247,40.66706848144531,0.038778555,0.5756139,0.5648761728701926,0.999998338402474,2240,0,0,0.0,2240,Unassociated Background
PPDPF,636,126,34.49908447265625,0.038777657,0.57548845,0.5649610010703032,0.999998338402474,2241,0,0,0.0,2241,Unassociated Background
KCNC3,610,796,37.197017669677734,0.038774766,0.57508445,0.5652341854555047,0.999998338402474,2242,0,0,0.0,2242,Unassociated Background
MAPK1,683,394,40.93057632446289,0.03877121,0.5745872,0.5655704933254571,0.999998338402474,2243,0,0,0.0,2243,Unassociated Background
ARMC3,651,903,41.85707092285156,0.038769897,0.574404,0.5656944459199501,0.999998338402474,2244,0,0,0.0,2244,Unassociated Background
UBE2T,706,208,41.05564498901367,0.038769707,0.5743774,0.5657124310171271,0.999998338402474,2245,0,0,0.0,2245,Unassociated Background
BMP6,628,581,41.383541107177734,0.038766224,0.5738906,0.5660418165348045,0.999998338402474,2246,0,0,0.0,2246,Unassociated Background
DSCAML1,530,2172,41.639495849609375,0.038765445,0.57378185,0.5661154336928371,0.999998338402474,2247,0,0,0.0,2247,Unassociated Background
HAVCR2,612,371,41.13022232055664,0.03876534,0.57376724,0.566125316894037,0.999998338402474,2248,0,0,0.0,2248,Unassociated Background
IGHMBP2,643,1175,41.89360809326172,0.038763154,0.57346165,0.5663321570028084,0.999998338402474,2249,0,0,0.0,2249,Unassociated Background
TRIML1,662,482,42.09964370727539,0.038761083,0.5731722,0.5665280975044662,0.999998338402474,2250,0,0,0.0,2250,Unassociated Background
DHX35,661,682,41.982391357421875,0.038760666,0.57311386,0.5665676042742809,0.999998338402474,2251,0,0,0.0,2251,Unassociated Background
TIMM23,713,212,30.60780143737793,0.03875886,0.5728614,0.5667385599254089,0.999998338402474,2252,0,0,0.0,2252,Unassociated Background
LRRFIP2,721,429,41.83343505859375,0.038758524,0.5728145,0.5667702838782744,0.999998338402474,2253,0,0,0.0,2253,Unassociated Background
CHRNA3,643,569,41.78905487060547,0.03875771,0.57270104,0.5668471352523107,0.999998338402474,2254,0,0,0.0,2254,Unassociated Background
THEM6,681,209,30.525421142578125,0.03875734,0.57264894,0.5668824142889826,0.999998338402474,2255,0,0,0.0,2255,Unassociated Background
RCC2,659,538,40.64679718017578,0.038756184,0.57248753,0.5669917294736153,0.999998338402474,2256,0,0,0.0,2256,Unassociated Background
KRTAP2-4,466,165,43.06868362426758,0.03875536,0.5723725,0.5670696449102287,0.999998338402474,2257,0,0,0.0,2257,Unassociated Background
GLP1R,689,467,37.75996017456055,0.03875423,0.57221425,0.5671768374820616,0.999998338402474,2258,0,0,0.0,2258,Unassociated Background
RPL13A,704,207,28.885093688964844,0.0387533,0.5720846,0.5672646578392357,0.999998338402474,2259,0,0,0.0,2259,Unassociated Background
MAGEE2,563,529,41.83625411987305,0.03875197,0.57189876,0.5673905652344804,0.999998338402474,2260,0,0,0.0,2260,Unassociated Background
CCNC,715,287,38.668399810791016,0.038751595,0.5718461,0.5674262239298641,0.999998338402474,2261,0,0,0.0,2261,Unassociated Background
COX4I2,712,189,34.68013381958008,0.038750462,0.5716879,0.5675334487821044,0.999998338402474,2262,0,0,0.0,2262,Unassociated Background
HDX,702,697,41.899723052978516,0.038749903,0.5716098,0.5675863580273519,0.999998338402474,2263,0,0,0.0,2263,Unassociated Background
LIN28A,695,219,28.43184471130371,0.03874961,0.57156867,0.567614227205287,0.999998338402474,2264,0,0,0.0,2264,Unassociated Background
RNF38,638,689,41.918792724609375,0.03874781,0.5713172,0.5677846473401962,0.999998338402474,2265,0,0,0.0,2265,Unassociated Background
PLA2G10,630,182,27.648500442504883,0.03874588,0.5710475,0.5679674550972904,0.999998338402474,2266,0,0,0.0,2266,Unassociated Background
RAB38,718,211,34.239097595214844,0.03874579,0.571035,0.5679758992740735,0.999998338402474,2267,0,0,0.0,2267,Unassociated Background
SPAG8,680,671,42.004032135009766,0.03874196,0.57049984,0.5683387323669844,0.999998338402474,2268,0,0,0.0,2268,Unassociated Background
CD52,700,75,24.370723724365234,0.038741652,0.5704566,0.5683680337823493,0.999998338402474,2269,0,0,0.0,2269,Unassociated Background
IL1R2,699,441,41.58916091918945,0.038741637,0.57045454,0.5683694483517134,0.999998338402474,2270,0,0,0.0,2270,Unassociated Background
CKS1B,726,79,41.85280227661133,0.038738642,0.57003593,0.5686533258520973,0.999998338402474,2271,0,0,0.0,2271,Unassociated Background
MID1,671,669,41.03132629394531,0.038737744,0.56991047,0.568738425499554,0.999998338402474,2272,0,0,0.0,2272,Unassociated Background
CALN1,671,264,27.16142463684082,0.038737513,0.56987816,0.5687603381279306,0.999998338402474,2273,0,0,0.0,2273,Unassociated Background
HLA-DQA1,305,208,39.55384063720703,0.03873278,0.5692165,0.5692092314434919,0.999998338402474,2274,0,0,0.0,2274,Unassociated Background
PCBP3,665,387,41.238712310791016,0.038731962,0.56910247,0.5692866048847327,0.999998338402474,2275,0,0,0.0,2275,Unassociated Background
DEFB128,679,108,33.043949127197266,0.038731612,0.56905353,0.5693198126949954,0.999998338402474,2276,0,0,0.0,2276,Unassociated Background
SPECC1L,682,1177,41.958534240722656,0.03873148,0.56903476,0.5693325540613345,0.999998338402474,2277,0,0,0.0,2277,Unassociated Background
NRF1,708,503,31.948925018310547,0.03872886,0.5686688,0.5695809367662565,0.999998338402474,2278,0,0,0.0,2278,Unassociated Background
AP1S1,726,168,34.10989761352539,0.038728494,0.56861776,0.5696155688200213,0.999998338402474,2279,0,0,0.0,2279,Unassociated Background
SLC30A2,715,383,42.95769500732422,0.03872812,0.56856567,0.5696509301545729,0.999998338402474,2280,0,0,0.0,2280,Unassociated Background
PPP3CA,677,523,41.263671875,0.038726073,0.5682793,0.56984531481577,0.999998338402474,2281,0,0,0.0,2281,Unassociated Background
SNCA,708,140,40.73113250732422,0.038726006,0.56826997,0.5698516680539977,0.999998338402474,2282,0,0,0.0,2282,Unassociated Background
PARVB,640,366,34.569969177246094,0.038723066,0.5678592,0.5701305963615657,0.999998338402474,2283,0,0,0.0,2283,Unassociated Background
CERS1,648,405,39.30900573730469,0.03872221,0.5677394,0.5702119154853488,0.999998338402474,2284,0,0,0.0,2284,Unassociated Background
KCNMB3,604,196,33.039127349853516,0.038719714,0.5673906,0.5704488208135842,0.999998338402474,2285,0,0,0.0,2285,Unassociated Background
ATP1B4,688,330,41.173866271972656,0.038717415,0.5670694,0.5706670240796212,0.999998338402474,2286,0,0,0.0,2286,Unassociated Background
RAB1B,701,201,41.775489807128906,0.038717084,0.5670231,0.5706984884716487,0.999998338402474,2287,0,0,0.0,2287,Unassociated Background
TRAF7,672,674,36.3952751159668,0.038716663,0.56696427,0.570738457944843,0.999998338402474,2288,0,0,0.0,2288,Unassociated Background
BAZ1B,682,1502,44.82612609863281,0.03871192,0.56630147,0.5711888646772607,0.999998338402474,2289,0,0,0.0,2289,Unassociated Background
PTPN1,709,451,41.882911682128906,0.03871168,0.56626767,0.5712118350919511,0.999998338402474,2290,0,0,0.0,2290,Unassociated Background
SNTG1,611,568,48.057472229003906,0.03870844,0.5658152,0.5715194054981636,0.999998338402474,2291,0,0,0.0,2291,Unassociated Background
IL17F,727,179,34.144134521484375,0.038706873,0.56559604,0.571668417659675,0.999998338402474,2292,0,0,0.0,2292,Unassociated Background
SLC39A4,684,740,41.179779052734375,0.0387064,0.56552994,0.5717133640345362,0.999998338402474,2293,0,0,0.0,2293,Unassociated Background
CISH,717,277,36.51463317871094,0.038706146,0.56549454,0.5717374387982839,0.999998338402474,2294,0,0,0.0,2294,Unassociated Background
POLR2C,702,275,33.5805549621582,0.03870394,0.5651863,0.5719470392989137,0.999998338402474,2295,0,0,0.0,2295,Unassociated Background
ADAP1,576,376,32.083412170410156,0.03869943,0.5645558,0.5723759200229852,0.999998338402474,2296,0,0,0.0,2296,Unassociated Background
RASAL1,662,828,41.89851379394531,0.038699184,0.5645215,0.5723992780941499,0.999998338402474,2297,0,0,0.0,2297,Unassociated Background
STARD8,664,1074,41.884220123291016,0.03869875,0.56446105,0.5724403991318967,0.999998338402474,2298,0,0,0.0,2298,Unassociated Background
TSPO,709,182,28.434139251708984,0.03869824,0.56438977,0.5724889026719067,0.999998338402474,2299,0,0,0.0,2299,Unassociated Background
EAF1,711,295,40.44866943359375,0.03869793,0.564346,0.5725186708609806,0.999998338402474,2300,0,0,0.0,2300,Unassociated Background
CRYAA,691,189,40.353553771972656,0.03869514,0.56395656,0.5727836969108044,0.999998338402474,2301,0,0,0.0,2301,Unassociated Background
